id,condition,type,product,store,online_shopping_1,online_shopping_2,online_shopping_3,popular_products_1,popular_products_2,popular_products_3,popular_products_4,popular_products_5,popular_products_6,attitude_1,attitude_2,attitude_3,attitude_4,attitude_5,attitude_6,attitude_7,attitude_8,attitude_9,store_familiarity_1,store_familiarity_2,store_familiarity_3,fomo_1,fomo_2,fomo_3,fomo_4,fomo_5,fomo_6,fomo_7,fomo_8,truth_1,truth_2,truth_3,truth_4,truth_5,truth_6,insta_attitude_1,insta_attitude_2,insta_attitude_3,insta_attitude_4,insta_attitude_5,insta_attitude_6,participation_1,participation_2,participation_3,participation_4,participation_5,participation_6,age,gender,race,education,income
9681,no priming,utilitarian,house plant,The Home Depot,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,1,7,5,7,1,7,5,1,6,4,6,7,7,7,6,7,7,7,7,6,6,6,6,6,6,6,28,Male,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
9865,priming,hedonic,house plant,IKEA,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,4,5,5,5,4,4,4,4,5,5,5,4,5,4,4,4,1,1,1,1,4,2,31,Female,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
9867,no priming,hedonic,house plant,IKEA,5,5,5,4,4,4,4,5,5,6,4,4,3,2,4,2,4,5,1,1,1,1,2,3,1,2,1,1,1,1,1,4,1,1,1,5,4,5,2,4,2,1,1,1,1,1,4,35,Female,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
9938,no priming,utilitarian,house plant,The Home Depot,6,6,6,6,6,6,6,6,6,1,2,3,4,5,6,7,6,5,6,2,6,1,2,2,3,4,5,6,2,1,1,1,1,2,2,5,2,5,6,2,1,6,5,4,3,2,3,19,Female,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
5062,no priming,utilitarian,house plant,The Home Depot,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,34,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5099,no priming,hedonic,house plant,The Home Depot,5,7,7,6,6,6,5,5,5,7,7,4,4,6,5,5,5,3,7,7,7,4,4,3,4,4,3,3,3,4,5,4,3,5,4,5,4,5,4,4,4,6,6,6,6,6,6,30,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5161,no priming,utilitarian,house plant,The Home Depot,4,3,4,5,6,5,5,5,3,3,3,2,3,2,3,4,2,1,3,2,3,2,5,5,6,5,4,4,3,1,6,6,6,4,6,4,6,4,2,2,2,1,1,3,5,2,4,29,Male,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
5219,no priming,utilitarian,house plant,The Home Depot,7,7,7,5,6,6,5,5,6,1,1,7,6,6,5,6,2,6,7,7,7,5,2,3,7,1,1,3,2,5,5,5,5,5,5,7,7,7,7,7,7,6,6,6,6,6,6,28,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5245,priming,utilitarian,house plant,The Home Depot,7,7,7,6,6,7,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,1,3,3,4,3,2,2,2,5,4,4,4,6,5,7,7,7,7,7,7,1,1,1,1,1,1,23,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5248,no priming,utilitarian,house plant,The Home Depot,6,7,7,5,6,5,5,6,4,3,3,2,4,4,4,4,2,6,5,7,7,3,2,3,2,2,2,2,2,3,4,4,4,3,3,5,5,6,6,6,5,4,4,4,4,3,5,27,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5336,no priming,utilitarian,house plant,The Home Depot,5,6,6,5,5,5,4,4,4,5,4,7,6,6,6,6,5,6,7,7,7,5,5,4,5,3,3,5,5,3,4,3,3,3,3,4,5,5,5,5,4,1,1,1,1,2,1,29,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5341,priming,hedonic,house plant,IKEA,5,6,5,5,5,4,4,3,3,3,3,4,5,6,6,5,4,6,1,1,1,5,6,3,3,2,2,5,3,3,3,5,3,2,4,6,5,4,4,5,5,2,2,2,2,5,2,23,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5345,priming,utilitarian,house plant,IKEA,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,32,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5356,no priming,utilitarian,house plant,The Home Depot,7,7,7,7,6,7,6,7,7,3,5,3,5,6,5,4,5,6,6,6,7,6,7,7,6,7,7,6,7,7,6,6,7,7,6,7,6,6,7,7,7,2,5,4,4,6,4,32,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5411,no priming,hedonic,house plant,IKEA,7,7,7,4,4,4,3,3,3,5,5,6,5,6,7,6,4,7,5,4,5,2,2,3,3,3,3,3,1,3,3,4,4,3,3,7,5,5,5,4,6,4,4,3,5,4,4,22,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5530,priming,hedonic,house plant,IKEA,5,6,6,5,5,5,6,6,5,5,4,3,4,4,4,3,2,5,6,5,5,5,2,2,5,2,2,6,6,3,4,3,4,4,4,4,3,4,3,3,2,3,3,2,2,3,2,23,Male,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
5566,no priming,hedonic,house plant,The Home Depot,5,5,5,2,5,2,2,4,4,5,3,3,5,7,7,5,2,7,7,7,7,1,7,5,1,1,1,2,2,3,5,3,5,3,3,7,5,7,5,4,5,4,2,1,1,5,6,24,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5712,no priming,hedonic,house plant,The Home Depot,7,6,7,7,6,6,6,6,7,7,6,6,7,7,6,7,6,7,7,7,6,7,6,7,6,7,7,7,7,7,6,7,7,7,7,7,6,7,6,7,6,6,6,6,5,6,6,25,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5748,no priming,utilitarian,house plant,IKEA,2,2,4,5,6,5,5,4,4,4,5,5,3,4,3,4,4,5,7,6,6,4,5,5,4,4,5,5,5,5,5,4,3,4,5,5,5,6,5,4,6,2,4,3,4,4,3,22,Female,Mixed,Bachelor's degree,"50,000 USD - 99,999 USD"
5769,priming,utilitarian,house plant,The Home Depot,7,7,7,5,5,4,4,4,4,6,6,2,4,2,5,6,5,7,7,7,7,2,3,3,1,1,1,2,2,2,2,2,2,2,2,5,3,5,5,5,6,2,2,2,5,2,3,32,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5777,priming,utilitarian,house plant,IKEA,6,6,5,3,3,5,5,5,3,6,2,7,7,6,6,6,5,5,7,7,7,2,2,5,1,1,1,2,2,5,6,6,5,2,5,7,6,6,3,3,6,5,2,5,4,4,4,22,Female,Asian,Bachelor's degree,"50,000 USD - 99,999 USD"
5874,priming,hedonic,house plant,IKEA,7,7,7,6,6,7,6,7,6,5,5,4,4,6,6,4,2,6,6,5,5,2,4,4,4,2,2,5,5,4,5,5,4,4,4,5,4,6,6,3,6,1,1,1,3,2,2,29,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
5919,no priming,utilitarian,house plant,The Home Depot,5,5,5,4,6,6,5,4,4,7,2,7,7,7,7,5,4,7,7,7,7,5,5,1,1,1,1,5,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,27,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6053,no priming,utilitarian,house plant,IKEA,6,7,7,4,4,4,4,4,4,5,4,7,6,6,5,5,5,5,7,6,7,3,4,5,5,6,6,5,4,2,2,2,3,1,3,2,4,2,2,2,5,1,1,1,1,1,3,29,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6064,priming,utilitarian,house plant,The Home Depot,7,7,7,6,7,7,5,7,5,7,7,7,6,7,5,7,6,6,6,6,7,6,7,6,7,7,6,4,7,5,6,6,5,7,7,5,6,6,6,7,6,6,5,6,4,6,5,24,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6092,no priming,utilitarian,house plant,The Home Depot,4,6,5,2,2,2,2,1,1,6,5,2,2,2,2,1,3,1,7,6,6,5,6,6,6,2,2,7,7,2,2,2,2,2,4,3,5,3,5,5,5,2,2,2,2,2,1,29,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6263,no priming,hedonic,house plant,The Home Depot,5,6,6,5,5,5,4,4,4,2,2,2,2,2,2,2,2,2,1,1,1,5,5,6,5,5,5,5,4,4,5,5,5,4,5,7,7,7,6,5,7,4,4,4,4,4,4,23,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6307,no priming,utilitarian,house plant,IKEA,6,5,4,6,4,3,4,5,5,6,6,6,6,6,5,5,7,7,6,6,5,6,5,4,5,5,5,7,5,6,5,4,6,5,7,6,5,4,6,5,4,5,5,3,5,4,4,27,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6407,priming,utilitarian,house plant,The Home Depot,7,7,7,3,3,3,4,3,3,7,7,7,6,7,7,7,6,7,7,7,7,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,6,7,7,6,6,1,1,1,1,2,2,23,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6876,no priming,utilitarian,house plant,IKEA,7,7,7,4,4,5,4,4,4,6,4,7,6,6,6,6,5,6,7,7,7,1,2,4,3,2,2,6,6,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,31,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
7367,priming,hedonic,house plant,The Home Depot,5,5,5,6,6,3,3,3,3,6,6,3,3,6,6,4,2,7,3,3,2,3,7,5,5,2,2,4,5,3,5,2,3,1,4,6,4,6,6,5,6,3,4,4,4,3,4,30,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
7384,priming,utilitarian,house plant,The Home Depot,6,6,6,6,6,6,5,5,4,6,6,7,6,6,6,6,3,5,5,5,5,5,5,6,6,3,4,4,4,3,3,3,3,3,3,5,5,5,5,5,6,2,2,2,4,3,3,29,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
7429,no priming,hedonic,house plant,The Home Depot,5,6,7,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,6,5,5,2,3,3,3,3,3,5,5,4,4,4,4,4,4,6,5,6,4,5,5,2,2,2,2,2,2,29,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
7471,no priming,hedonic,house plant,IKEA,7,6,7,6,5,6,6,5,6,5,5,7,5,7,6,4,5,7,7,4,5,1,2,2,1,2,2,3,2,4,4,4,5,3,4,7,5,5,2,3,5,3,2,3,4,3,4,25,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
7531,no priming,utilitarian,house plant,The Home Depot,6,7,6,6,6,5,5,5,5,1,1,2,4,3,3,1,1,4,6,4,5,2,5,3,1,1,1,2,1,4,4,3,3,2,3,5,4,3,2,4,5,4,3,3,4,4,5,29,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
7659,no priming,hedonic,house plant,The Home Depot,5,6,4,4,4,4,4,4,4,4,4,2,4,6,6,4,2,6,6,6,6,1,1,4,2,1,1,1,1,1,1,1,1,3,3,6,6,7,2,1,5,6,6,6,6,6,6,25,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8000,priming,hedonic,house plant,IKEA,6,6,6,4,5,4,5,5,5,1,1,1,1,1,1,1,1,3,7,7,5,2,4,4,2,1,1,2,2,3,2,5,4,4,5,6,4,5,5,5,6,3,3,3,4,3,3,23,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8037,no priming,hedonic,house plant,The Home Depot,7,3,3,5,6,5,5,4,5,4,4,6,4,6,6,4,4,6,7,7,7,3,3,2,2,1,1,2,2,2,1,2,3,5,3,5,4,5,5,4,5,4,3,3,4,4,3,25,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8091,priming,utilitarian,house plant,The Home Depot,3,3,3,6,6,6,4,3,3,7,7,7,7,7,7,7,4,6,7,5,5,5,6,4,3,2,5,6,6,2,5,1,2,1,2,6,6,6,6,5,6,2,2,3,3,3,4,21,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8108,no priming,hedonic,house plant,IKEA,1,2,2,3,2,2,2,2,2,1,1,3,3,2,2,2,2,2,5,4,4,5,7,7,5,2,5,3,3,6,3,7,4,5,4,2,6,4,5,4,6,4,3,2,4,3,3,25,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8175,no priming,utilitarian,house plant,The Home Depot,6,6,6,2,5,2,2,2,2,5,4,5,5,6,6,5,4,6,1,1,1,2,2,2,2,2,2,2,2,5,2,5,4,5,4,5,4,5,2,2,1,3,3,3,5,3,3,26,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8186,priming,hedonic,house plant,The Home Depot,6,7,6,6,6,7,6,7,6,5,6,7,6,5,6,6,5,6,5,6,6,5,5,6,4,3,3,5,6,5,6,6,5,7,6,5,6,5,6,6,5,2,3,2,3,3,5,23,Male,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
8235,no priming,utilitarian,house plant,The Home Depot,7,7,7,5,5,5,4,4,4,4,4,3,4,4,5,4,3,4,7,7,6,2,2,2,3,4,4,4,4,2,2,2,4,3,2,6,5,5,5,4,4,5,3,3,4,4,4,29,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8470,no priming,hedonic,house plant,IKEA,5,5,5,3,3,3,3,3,3,4,2,1,2,6,6,4,2,6,6,6,6,5,3,3,3,3,5,3,3,3,5,3,3,3,3,7,7,7,7,7,7,4,4,4,4,4,4,25,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8480,no priming,utilitarian,house plant,IKEA,6,7,6,4,6,4,5,5,4,6,6,7,7,5,6,5,4,7,5,6,6,2,4,1,5,1,1,3,3,2,2,2,1,1,2,2,6,2,1,4,1,1,1,1,3,1,1,29,Male,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
8481,no priming,utilitarian,house plant,IKEA,5,5,5,5,5,4,5,5,4,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,6,5,5,5,3,5,7,7,5,5,5,5,4,2,2,4,2,3,22,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
8666,no priming,hedonic,house plant,The Home Depot,5,5,5,4,5,4,5,3,3,5,4,4,5,6,6,3,2,5,1,1,1,6,5,5,5,3,2,5,4,5,5,5,5,4,5,7,7,7,7,7,7,5,5,6,5,5,6,30,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9028,no priming,utilitarian,house plant,IKEA,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,2,2,5,5,5,5,3,5,6,6,6,6,6,5,6,5,6,2,5,6,1,1,1,1,1,1,29,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9107,priming,utilitarian,house plant,IKEA,7,6,5,5,5,4,5,4,5,6,5,5,7,6,5,5,4,6,5,6,6,5,6,7,6,5,6,5,7,5,6,6,5,6,6,6,5,5,4,5,6,5,5,4,5,6,5,27,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9172,priming,utilitarian,house plant,The Home Depot,7,7,7,6,5,6,6,3,4,5,5,6,6,6,6,6,4,6,7,7,7,1,5,1,5,1,1,1,3,2,5,3,2,2,2,6,6,7,7,6,7,2,3,3,5,2,2,30,Female,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
9251,priming,hedonic,house plant,The Home Depot,6,7,7,5,6,5,5,5,5,2,2,4,4,4,4,4,4,4,3,3,4,4,3,4,4,5,5,4,4,5,5,5,5,5,5,7,7,7,7,7,7,5,1,5,6,5,5,29,Female,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
9278,priming,utilitarian,house plant,IKEA,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,3,3,3,2,2,5,5,5,5,5,5,5,4,5,5,4,5,1,2,2,3,4,3,30,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9366,no priming,utilitarian,house plant,The Home Depot,5,5,6,5,5,4,4,5,5,6,6,7,6,6,5,6,5,6,7,6,6,5,7,6,5,5,5,5,5,4,5,5,5,5,6,6,6,6,6,5,6,4,3,3,4,4,3,27,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9390,priming,utilitarian,house plant,IKEA,7,5,7,7,5,4,5,6,7,7,6,6,4,7,6,4,6,5,7,6,7,3,7,7,6,5,7,7,7,6,7,7,7,7,5,7,7,7,6,7,6,3,6,5,4,4,5,27,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9444,priming,hedonic,house plant,The Home Depot,5,4,6,6,4,5,5,5,6,5,4,4,6,5,5,4,3,4,5,6,5,5,5,6,5,4,5,6,6,6,5,5,4,3,4,6,6,7,5,6,5,6,3,4,4,3,5,23,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9532,priming,utilitarian,house plant,The Home Depot,5,5,4,6,6,6,6,7,6,4,4,2,6,6,6,5,1,5,6,4,4,6,6,6,6,6,7,5,7,5,6,6,6,6,5,7,6,6,5,6,6,1,1,1,1,1,5,27,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9535,priming,hedonic,house plant,IKEA,6,7,7,5,6,6,6,4,6,6,6,6,7,7,7,7,7,7,7,6,7,5,2,4,6,4,1,4,4,4,4,5,5,5,6,6,5,5,5,6,7,3,4,4,4,6,4,32,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9557,no priming,hedonic,house plant,The Home Depot,4,5,4,5,4,3,4,5,5,7,5,4,5,6,6,4,4,7,7,7,7,2,3,4,5,2,2,5,5,2,3,3,3,2,4,5,6,6,6,4,4,3,2,2,2,4,3,31,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9597,priming,hedonic,house plant,The Home Depot,7,6,7,5,5,6,4,6,6,6,2,4,2,6,5,6,4,6,7,7,7,4,6,4,5,2,1,1,1,3,3,5,3,2,2,1,4,1,1,1,1,1,1,1,1,1,1,26,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9609,no priming,utilitarian,house plant,The Home Depot,7,7,5,7,7,6,2,1,1,1,1,1,1,1,1,1,1,3,7,7,7,1,1,1,1,1,1,1,1,2,6,2,6,5,5,6,3,6,5,5,6,2,2,2,2,2,1,30,Male,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
9721,priming,hedonic,house plant,IKEA,5,6,5,7,7,7,7,7,7,4,4,4,5,5,5,5,5,5,4,5,5,3,3,5,3,3,3,1,1,5,5,5,5,5,5,5,5,5,3,5,5,2,3,3,4,4,4,35,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9760,priming,hedonic,house plant,The Home Depot,6,5,6,5,5,6,5,6,5,6,5,4,5,6,5,4,5,7,6,5,6,6,5,6,5,6,5,6,5,6,7,6,6,7,6,6,5,6,5,6,5,3,5,4,3,4,4,32,Female,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
9911,priming,utilitarian,house plant,The Home Depot,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,5,6,6,6,6,6,6,6,5,7,5,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,21,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
9984,no priming,hedonic,house plant,IKEA,6,5,5,2,4,3,6,5,6,3,3,6,3,4,3,5,3,4,2,3,4,4,5,5,5,2,5,4,2,5,5,4,3,4,5,5,5,3,5,5,3,3,3,4,3,3,4,30,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
6811,priming,utilitarian,house plant,IKEA,7,6,7,7,6,6,7,6,5,7,6,5,3,2,1,2,3,4,7,6,4,7,6,6,7,6,6,7,6,7,6,6,7,5,6,7,6,7,6,5,6,6,5,4,3,2,1,26,Male,Caucasian,Doctoral degree,"50,000 USD - 99,999 USD"
8807,priming,utilitarian,house plant,IKEA,1,1,2,1,2,3,1,1,1,6,7,7,7,7,7,5,7,6,7,6,5,7,6,7,6,6,7,7,6,7,6,6,7,6,5,6,5,6,7,6,6,1,1,2,6,1,6,33,Male,Caucasian,Doctoral degree,"50,000 USD - 99,999 USD"
5046,no priming,hedonic,house plant,IKEA,3,3,3,5,4,4,5,4,4,6,5,6,4,5,6,6,5,6,7,6,6,5,5,5,5,5,5,4,5,3,5,4,5,5,5,4,5,5,4,4,5,4,4,5,5,4,4,34,Male,Asian,High school,"50,000 USD - 99,999 USD"
5078,no priming,hedonic,house plant,The Home Depot,1,5,3,5,6,4,2,1,3,7,7,7,7,7,7,4,4,7,7,7,7,1,7,4,1,1,1,1,1,3,6,5,7,1,6,6,7,5,1,7,7,6,1,2,4,6,4,31,Female,Asian,High school,"50,000 USD - 99,999 USD"
5139,priming,hedonic,house plant,The Home Depot,4,4,3,3,4,5,4,4,3,1,1,1,1,1,1,1,1,1,7,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,2,5,4,6,6,3,3,5,3,3,5,4,2,19,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
5215,no priming,utilitarian,house plant,The Home Depot,7,6,6,6,6,4,3,2,3,7,5,6,5,6,6,5,6,6,7,7,4,2,2,2,2,3,2,1,1,1,6,2,1,1,1,5,5,5,4,5,3,4,1,1,6,4,6,26,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
5700,no priming,hedonic,house plant,The Home Depot,5,5,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,2,2,5,3,2,2,5,5,4,4,4,4,4,4,5,2,5,2,2,5,4,3,3,2,3,2,28,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
6368,no priming,utilitarian,house plant,IKEA,5,5,4,6,6,4,5,5,5,4,4,5,5,5,5,5,4,5,4,4,4,3,3,4,4,3,3,4,4,4,5,4,5,5,4,5,4,5,3,5,5,2,2,2,2,4,1,22,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
6444,no priming,hedonic,house plant,The Home Depot,5,5,5,6,6,6,6,5,5,5,5,6,6,7,7,7,7,7,2,2,2,6,6,7,5,5,5,6,6,6,6,5,5,4,6,7,6,7,7,7,7,5,4,5,6,6,6,33,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
6495,no priming,utilitarian,house plant,The Home Depot,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,28,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
6612,priming,hedonic,house plant,IKEA,5,6,6,1,1,1,1,1,1,7,4,7,7,7,7,7,1,7,7,7,7,2,2,2,7,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,1,1,1,1,1,1,31,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
6751,no priming,hedonic,house plant,IKEA,7,7,7,6,6,4,2,2,2,6,6,6,5,6,6,6,6,6,5,3,5,5,2,3,3,2,2,5,5,2,3,3,2,2,2,5,4,4,3,3,3,5,5,5,5,5,5,28,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
7002,priming,utilitarian,house plant,The Home Depot,2,2,2,3,4,4,2,3,4,5,5,5,5,5,5,4,2,5,7,7,7,4,5,5,5,2,2,4,5,3,4,3,5,4,4,7,7,7,5,6,6,2,5,3,5,4,4,18,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
7003,no priming,utilitarian,house plant,The Home Depot,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,6,5,6,5,5,5,5,5,5,25,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
7050,priming,utilitarian,house plant,IKEA,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,1,1,7,1,2,2,1,1,7,7,6,5,7,7,7,7,7,7,7,7,6,6,6,6,6,6,26,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
7154,no priming,utilitarian,house plant,IKEA,5,6,6,5,6,6,5,6,6,6,4,5,6,6,4,4,4,6,5,3,4,6,3,3,4,5,5,4,6,6,5,3,4,4,4,6,6,4,3,4,5,5,3,3,5,2,3,18,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
7156,no priming,hedonic,house plant,The Home Depot,7,7,6,6,7,7,7,6,7,7,6,7,7,7,6,7,6,7,7,6,7,5,6,7,6,7,7,4,5,6,7,7,6,7,6,7,7,7,6,7,6,2,6,1,6,6,5,30,Male,Black or African American,High school,"50,000 USD - 99,999 USD"
7573,no priming,hedonic,house plant,IKEA,3,5,5,2,2,2,3,3,3,3,1,3,4,5,3,4,1,3,5,4,5,3,2,5,5,1,1,5,4,2,4,3,3,2,2,6,6,6,2,5,5,4,4,5,5,4,4,35,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
7719,no priming,utilitarian,house plant,IKEA,5,7,5,6,5,6,4,6,6,2,3,6,5,4,4,5,5,2,5,4,4,6,6,4,4,4,4,6,7,4,5,3,6,4,3,5,2,5,6,6,6,1,1,1,3,2,1,18,Female,Mixed,High school,"50,000 USD - 99,999 USD"
7990,priming,hedonic,house plant,IKEA,5,5,6,5,4,3,3,3,5,5,4,5,4,6,6,4,3,6,5,5,5,5,6,2,5,2,2,4,4,3,2,4,2,2,4,6,6,7,5,4,5,1,3,3,5,2,4,21,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
7992,no priming,hedonic,house plant,The Home Depot,3,2,2,4,3,3,4,4,4,7,6,6,6,6,6,6,6,7,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,2,1,1,2,3,3,21,Female,Black or African American,High school,"50,000 USD - 99,999 USD"
8493,no priming,utilitarian,house plant,IKEA,6,6,5,5,6,5,4,5,6,7,5,7,7,7,7,7,5,4,7,1,2,2,5,2,1,1,1,5,1,1,1,1,3,1,1,5,6,5,1,5,5,4,4,5,5,6,5,20,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
8540,priming,utilitarian,house plant,IKEA,3,5,6,6,5,6,7,6,7,5,5,4,6,6,7,5,6,4,7,7,7,5,4,1,5,3,5,3,7,5,4,3,5,5,6,7,7,7,6,7,7,6,5,4,5,6,5,26,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
8648,no priming,utilitarian,house plant,The Home Depot,1,3,4,5,5,4,2,4,6,2,1,2,3,4,5,6,7,6,3,2,1,4,5,6,4,5,4,5,6,4,6,5,4,3,4,4,4,3,4,5,5,1,2,3,4,5,6,18,Female,Black or African American,High school,"50,000 USD - 99,999 USD"
9095,no priming,hedonic,house plant,IKEA,6,6,5,5,6,7,7,6,5,6,6,4,6,7,7,4,3,6,7,7,7,7,6,3,6,2,2,5,3,5,6,5,3,3,4,3,5,3,2,3,1,2,2,3,4,3,3,21,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
9104,priming,utilitarian,house plant,The Home Depot,5,7,6,5,4,5,5,4,6,3,4,5,4,4,4,4,4,4,7,4,4,3,5,3,2,1,1,3,2,2,2,3,4,3,4,2,3,1,1,1,2,1,1,1,1,1,1,27,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
